Date, OperationType, DocumentType, PolicyNumber
2023-11-23T20:07:05+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001527694
2023-11-23T20:05:10+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87084931
2023-11-23T19:58:24+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92332085
2023-11-23T19:43:53+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 56683090
2023-11-23T19:37:39+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86695549
2023-11-23T19:28:24+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000969436
2023-11-23T19:24:31+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 85812751
2023-11-23T19:23:50+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84840504
2023-11-23T19:22:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93876509
2023-11-23T19:21:18+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92852270
2023-11-23T19:17:50+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84141690
2023-11-23T19:17:50+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 84141690
2023-11-23T19:12:21+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94604781
2023-11-23T18:54:11+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 89716943
2023-11-23T18:53:50+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88188442
2023-11-23T18:44:00+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92336351
2023-11-23T18:37:11+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001146971
2023-11-23T18:33:39+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86761290
2023-11-23T18:33:38+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 86761290
2023-11-23T18:33:38+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001666498
2023-11-23T18:27:55+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001442492
2023-11-23T18:25:58+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001833691
2023-11-23T18:19:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84601198
2023-11-23T18:15:01+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001749672
2023-11-23T18:12:30+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91199255
2023-11-23T17:58:45+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001823807
2023-11-23T17:55:22+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001806705
2023-11-23T17:40:05+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001432222
2023-11-23T17:37:03+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000834833
2023-11-23T17:27:14+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94773014
2023-11-23T17:24:59+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001099908
2023-11-23T17:24:57+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86255633
2023-11-23T17:05:44+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90385896
2023-11-23T17:00:04+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001182271
2023-11-23T16:55:10+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001602978
2023-11-23T16:55:09+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001259804
2023-11-23T16:51:55+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001502918
2023-11-23T16:46:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001880652
2023-11-23T16:43:05+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 82513258
2023-11-23T16:30:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84675646
2023-11-23T16:30:27+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, P0001552079
2023-11-23T16:17:47+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 47313084
2023-11-23T16:12:23+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 78240984
2023-11-23T16:12:15+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86827887
2023-11-23T16:09:37+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001253908
2023-11-23T15:53:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001783049
2023-11-23T15:49:28+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86152370
2023-11-23T15:49:26+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 75445282
2023-11-23T15:48:58+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 75445282
2023-11-23T15:48:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 75445282
2023-11-23T15:46:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 80172363
2023-11-23T15:45:58+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, P0001644329
2023-11-23T15:38:21+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 54034535
2023-11-23T15:25:04+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001878827
2023-11-23T15:22:24+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92559569
2023-11-23T15:15:09+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 77116876
2023-11-23T15:04:27+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 42761284
2023-11-23T14:52:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001213936
2023-11-23T14:45:32+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84153169
2023-11-23T14:37:20+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 64298288
2023-11-23T14:37:13+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001830508
2023-11-23T14:26:55+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91267670
2023-11-23T14:22:59+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88893606
2023-11-23T14:20:09+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 84102168
2023-11-23T14:19:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 76419569
2023-11-23T14:13:43+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92280720
2023-11-23T14:11:41+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 41833835
2023-11-23T14:09:43+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94552006
2023-11-23T14:09:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93749874
2023-11-23T14:08:28+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93678655
2023-11-23T14:05:39+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 92725203
2023-11-23T14:03:14+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001818341
2023-11-23T14:02:58+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86755876
2023-11-23T14:00:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 80457634
2023-11-23T13:57:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001814360
2023-11-23T13:55:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0000832487
2023-11-23T13:51:27+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87122240
2023-11-23T13:51:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 87122240
2023-11-23T13:45:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90839765
2023-11-23T13:44:40+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90393095
2023-11-23T13:36:24+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90112726
2023-11-23T13:33:20+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93117895
2023-11-23T13:31:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 81897469
2023-11-23T13:28:27+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87330116
2023-11-23T13:20:26+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001879402
2023-11-23T13:15:57+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 81125697
2023-11-23T13:11:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000887360
2023-11-23T13:09:58+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87333250
2023-11-23T13:09:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 87333250
2023-11-23T13:03:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 89908285
2023-11-23T12:57:44+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001006235
2023-11-23T12:57:43+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 89035517
2023-11-23T12:53:20+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001375494
2023-11-23T12:51:42+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001375494
2023-11-23T12:48:51+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 83783526
2023-11-23T12:41:37+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 72108138
2023-11-23T12:39:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93570425
2023-11-23T12:38:37+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 76774584
2023-11-23T12:35:16+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 55636534
2023-11-23T12:30:41+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84211738
2023-11-23T12:30:41+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 55636534
2023-11-23T12:17:51+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001625491
2023-11-23T12:12:39+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 75163036
2023-11-23T11:59:05+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 46983004
2023-11-23T11:58:51+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 46983004
2023-11-23T11:58:18+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 46983004
2023-11-23T11:51:21+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94302083
2023-11-23T11:48:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 76823479
2023-11-23T11:45:55+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93752089
2023-11-23T11:38:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86904075
2023-11-23T11:38:13+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 86904075
2023-11-23T11:33:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 80615793
2023-11-23T11:32:26+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, 94271813
2023-11-23T11:28:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 77351810
2023-11-23T11:26:34+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94378874
2023-11-23T11:24:07+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92899684
2023-11-23T11:22:01+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001875681
2023-11-23T11:20:52+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000934153
2023-11-23T11:19:52+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90719045
2023-11-23T11:18:22+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001519108
2023-11-23T11:13:45+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94273439
2023-11-23T10:54:16+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001605807
2023-11-23T10:30:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91857528
2023-11-23T10:28:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 51883879
2023-11-23T10:28:23+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84679020
2023-11-23T10:24:44+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 36058087
2023-11-23T10:22:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84679020
2023-11-23T10:17:09+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91268128
2023-11-23T10:14:50+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91857528
2023-11-23T10:13:01+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91268128
2023-11-23T10:05:40+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 83993916
2023-11-23T10:00:30+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94249542
2023-11-23T09:59:55+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 88659224
2023-11-23T09:51:10+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93955081
2023-11-23T09:43:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000999948
2023-11-23T09:43:07+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, P0001555693
2023-11-23T09:42:24+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, P0001555693
2023-11-23T09:36:55+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93275895
2023-11-23T09:36:39+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001631546
2023-11-23T09:34:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93745597
2023-11-23T09:22:16+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001821276
2023-11-23T09:21:29+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 87068214
2023-11-23T09:15:13+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001826267
2023-11-23T09:05:08+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 80854556
2023-11-23T09:01:46+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001039866
2023-11-23T08:42:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86629772
2023-11-23T08:38:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 18045426
2023-11-23T08:27:00+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001819254
2023-11-23T08:24:21+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001819257
2023-11-23T08:10:16+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001802632
2023-11-23T03:25:33+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 85983331
2023-11-23T03:25:11+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 71721544
2023-11-23T03:25:10+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 73608218
2023-11-23T03:25:06+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 76728309
2023-11-23T03:25:00+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 91014199
2023-11-23T03:24:36+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 90238982
2023-11-23T03:24:34+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 37841520
2023-11-23T03:24:26+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 88452007
2023-11-23T03:24:22+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 91262120
2023-11-23T03:24:20+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 86971281
2023-11-23T03:24:12+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 79446374
2023-11-23T03:24:12+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 90779302
2023-11-23T03:23:59+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 85394834
2023-11-23T03:23:51+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 90511139
2023-11-23T03:23:35+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001619997
2023-11-23T03:23:35+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001619905
2023-11-23T03:23:29+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 90402461
2023-11-23T03:23:17+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001614507
2023-11-23T03:23:13+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 80292967
2023-11-23T03:23:13+00:00,Received message ,CLAIM_DEBT_LETTER_EVENT, 63474319
2023-11-23T03:23:09+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 90017578
2023-11-23T03:23:08+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 84989760
2023-11-23T03:23:04+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 94260641
2023-11-23T03:23:00+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 78648317
2023-11-23T03:22:56+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 93722939
2023-11-23T03:22:44+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 80933070
2023-11-23T03:22:40+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 76077206
2023-11-23T03:22:24+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 90481234
2023-11-23T03:22:20+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 79641569
2023-11-23T03:22:12+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001590039
2023-11-23T03:22:12+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001589052
2023-11-23T03:21:59+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001571105
2023-11-23T03:21:47+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001554507
2023-11-23T03:21:37+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001536921
2023-11-23T03:21:17+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001512728
2023-11-23T03:21:03+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001489721
2023-11-23T03:20:51+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001470156
2023-11-23T03:20:38+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001412502
2023-11-23T03:20:30+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001387024
2023-11-23T03:20:20+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001348741
2023-11-23T03:20:00+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001323703
2023-11-23T03:19:39+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001295586
2023-11-23T03:19:09+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001244223
2023-11-23T03:18:32+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001167887
2023-11-23T03:18:18+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001132016
2023-11-23T03:18:00+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001072435
2023-11-23T03:17:53+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001062990
2023-11-23T03:17:48+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0000833366
2023-11-23T03:17:48+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000816480
2023-11-23T03:17:47+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000816183
2023-11-23T03:17:47+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000808381
2023-11-23T03:17:46+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0000819918
2023-11-23T03:17:46+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0000811521
2023-11-23T03:17:46+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001546000
2023-11-23T03:17:45+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001459848
2023-11-23T03:17:45+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001241339
2023-11-23T03:17:45+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001280989
2023-11-23T03:17:45+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001606396
2023-11-23T03:17:44+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 90572868
2023-11-23T03:17:44+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 94269359
2023-11-23T03:17:44+00:00,Received message ,CLAIM_DEBT_LETTER_EVENT, P0000998422
2023-11-23T03:17:43+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000979713
2023-11-23T03:17:43+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000955321
2023-11-23T03:17:42+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0000838184
2023-11-23T03:17:42+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 73592358
2023-11-23T03:17:42+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001068101
2023-11-23T03:17:41+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001465272
2023-11-23T03:17:41+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000944258
2023-11-23T03:17:41+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000834833
2023-11-23T03:17:40+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001385388
2023-11-23T03:17:40+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001540127
2023-11-23T03:17:40+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001288393
2023-11-23T03:17:40+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001140263
2023-11-23T03:17:39+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001567795
2023-11-23T03:17:39+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0000811928
2023-11-23T03:17:39+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 93690684
2023-11-23T03:17:38+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0000817681
2023-11-23T03:17:38+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001111828
2023-11-23T03:17:38+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 39752985
2023-11-23T03:17:37+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000911829
2023-11-23T03:17:37+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 92285729
2023-11-23T03:17:36+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001337012
2023-11-23T03:17:36+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001574453
2023-11-23T03:17:36+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001104787
2023-11-23T03:17:35+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001501953
2023-11-23T03:17:35+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001375474
2023-11-23T03:17:35+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001013349
2023-11-23T03:17:34+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0000925392
2023-11-23T03:17:34+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001201044
2023-11-23T03:17:34+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93152034
2023-11-23T03:17:33+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000831225
2023-11-23T03:17:33+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 85405457
2023-11-23T03:17:32+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001302288
2023-11-23T03:17:32+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001516566
2023-11-23T03:17:32+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 69420381
2023-11-23T03:17:31+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 94281376
2023-11-23T03:17:31+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 84929549
2023-11-23T03:17:31+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000830822
2023-11-23T03:17:30+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000825031
2023-11-23T03:17:30+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001591399
2023-11-23T03:17:29+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001017645
2023-11-23T03:17:29+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000887360
2023-11-23T03:17:29+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 84264734
2023-11-23T03:17:28+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 38047782
2023-11-23T03:17:28+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 91410322
2023-11-23T03:17:28+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001293535
2023-11-23T03:17:27+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000935149
2023-11-23T03:17:27+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001527249
2023-11-23T03:17:27+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001517287
2023-11-23T03:17:26+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93744233
2023-11-23T03:17:26+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001024541
2023-11-23T03:17:26+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 86781364
2023-11-23T03:17:25+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000998921
2023-11-23T03:17:25+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001232782
2023-11-23T03:17:25+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93950266
2023-11-23T03:17:24+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 76657972
2023-11-23T03:17:24+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000921813
2023-11-23T03:17:23+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000948196
2023-11-23T03:17:23+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001085212
2023-11-23T03:17:23+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 92189970
2023-11-23T03:17:22+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001655091
2023-11-23T03:17:22+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001686433
2023-11-23T03:17:22+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 85078264
2023-11-23T03:17:22+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 74822334
2023-11-23T03:17:21+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93959385
2023-11-23T03:17:21+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 56298160
2023-11-23T03:17:21+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 91155575
2023-11-23T03:14:59+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89539246
2023-11-23T03:10:34+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001336370
2023-11-23T03:10:13+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001641470
2023-11-23T03:09:33+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 58011421
2023-11-23T03:05:45+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 80797440
2023-11-23T03:02:58+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 57398662
2023-11-23T03:02:04+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 76734787
